,index,date,activity_type,date.1,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race,ft_per_mile,intensity,spd_ft_s,spd_mph,GAP_ft_s,GAP_by_intensity
524,975,2017-07-30 06:48:00,Running,7/30/2017 6:48,False,Untitled,6.11,529,0:54:27,121,169,2.2,166,172,0 days 00:08:54,0 days 00:08:10,161,157,1.09,7.9,8.6,243,50.2% L / 49.8% R,0,0,0,0,0,0,0,0,0,0,0,0,54:27:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,26.350245499181668,0.657608695652174,9.887640449438202,6.741573033707865,9.887763578750048,15.03593800404966
525,976,2017-07-28 08:53:00,Running,7/28/2017 8:53,False,Untitled,6.7,698,0:58:54,91,144,3.0,164,256,0 days 00:08:47,0 days 00:06:55,213,190,1.12,7.7,8.7,272,49.2% L / 50.8% R,0,0,0,0,0,0,0,0,0,0,0,0,58:54:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,31.791044776119403,0.4945652173913043,10.01897533206831,6.83111954459203,10.019156938461023,20.258515128316795
526,978,2017-07-27 07:13:00,Running,7/27/2017 7:13,False,Untitled,6.22,556,0:54:17,123,146,2.3,165,174,0 days 00:08:44,0 days 00:06:58,157,154,1.12,7.9,8.9,258,51.1% L / 48.9% R,0,0,0,0,0,0,0,0,0,0,0,0,54:17:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,25.241157556270096,0.6684782608695652,10.076335877862595,6.870229007633588,10.07645101643729,15.073715341662288
527,979,2017-07-25 10:10:00,Running,7/25/2017 10:10,False,Untitled,6.02,547,5:19:28,0,0,0.0,44,236,2 days 05:07:00,0 days 00:05:32,463,650,0.78,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5:19:28,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,76.91029900332227,0.0,0.027612174458738627,0.01882648258550361,0.027615103656761456,inf
528,981,2017-07-20 09:40:00,Running,7/20/2017 9:40,False,Untitled,8.5,773,6:23:17,0,0,0.0,54,245,1 days 21:05:00,0 days 00:09:35,1253,"1,194",0.76,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6:23:17,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,147.41176470588235,0.0,0.03253234750462107,0.022181146025878003,0.03254502394295122,inf
529,983,2017-07-18 07:28:00,Running,7/18/2017 7:28,False,Untitled,6.2,602,0:53:12,126,141,2.4,169,181,0 days 00:08:35,0 days 00:07:00,148,151,1.12,7.4,8.3,243,51.2% L / 48.8% R,0,0,0,0,0,0,0,0,0,0,0,0,53:12:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,23.870967741935484,0.6847826086956522,10.252427184466018,6.990291262135922,10.252531961641148,14.97195143604739
530,985,2017-07-17 06:49:00,Running,7/17/2017 6:49,False,Untitled,6.21,550,0:52:03,46,71,2.4,170,178,0 days 00:08:23,0 days 00:07:32,157,151,1.13,7.3,8.4,286,50.7% L / 49.3% R,0,0,0,0,0,0,0,0,0,0,0,0,52:03:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,25.281803542673106,0.25,10.497017892644136,7.1570576540755475,10.497138224803988,41.988552899215954
531,986,2017-07-15 09:00:00,Running,7/15/2017 9:00,False,Untitled,10.82,967,8:08:39,0,0,0.0,56,245,1 days 21:09:00,0 days 00:14:14,1962,"2,238",0.74,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8:08:39,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,181.33086876155267,0.0,0.03248431155407899,0.0221483942414175,0.03250346254769595,inf
532,989,2017-07-10 07:33:00,Running,7/10/2017 7:33,False,Untitled,6.22,630,0:51:23,132,143,2.9,171,183,0 days 00:08:15,0 days 00:07:18,157,161,1.14,6.9,8.0,264,49.3% L / 50.7% R,0,0,0,0,0,0,0,0,0,0,0,0,51:23:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,25.241157556270096,0.717391304347826,10.666666666666666,7.2727272727272725,10.666788550733616,14.868856767689284
533,994,2017-06-30 07:39:00,Running,6/30/2017 7:39,False,Untitled,6.5,859,0:58:04,0,0,0.0,164,172,0 days 00:08:56,0 days 00:07:34,187,177,1.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58:04:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,28.76923076923077,0.0,9.850746268656716,6.716417910447761,9.850892494646102,inf
534,1006,2017-06-22 08:18:00,Running,6/22/2017 8:18,False,Untitled,5.51,596,0:49:26,129,145,2.8,159,175,0 days 00:08:58,0 days 00:07:42,200,174,1.13,7.7,8.7,272,49.7% L / 50.3% R,0,0,0,0,0,0,0,0,0,0,0,0,49:26:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,36.29764065335753,0.7010869565217391,9.814126394052044,6.691449814126394,9.814358296572435,13.998774624568433
535,1008,2017-06-20 09:39:00,Running,6/20/2017 9:39,False,Untitled,8.02,690,6:07:08,0,0,0.0,49,219,1 days 21:46:00,0 days 00:02:49,1476,"1,467",0.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6:07:08,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,184.03990024937656,0.0,0.03204661325564457,0.021849963583394028,0.03206607476082362,inf
536,1013,2017-06-14 10:11:00,Running,6/14/2017 10:11,False,Untitled,5.19,512,0:47:14,117,141,2.7,163,182,0 days 00:09:06,0 days 00:07:54,164,171,1.09,7.4,8.1,280,50.7% L / 49.3% R,0,0,0,0,0,0,0,0,0,0,0,0,47:14:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,31.599229287090555,0.6358695652173914,9.67032967032967,6.593406593406594,9.670502848254326,15.20831217161364
537,1017,2017-06-09 09:17:00,Running,6/9/2017 9:17,False,Untitled,5.1,508,0:48:00,121,137,2.3,163,176,0 days 00:09:25,0 days 00:06:40,167,161,1.06,7.3,7.7,276,49.5% L / 50.5% R,0,0,0,0,0,0,0,0,0,0,0,0,48:00:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,32.74509803921569,0.657608695652174,9.345132743362832,6.371681415929204,9.345312454936952,14.211053650482636
538,1019,2017-06-07 08:22:00,Running,6/7/2017 8:22,False,Untitled,5.2,524,0:47:32,124,152,2.6,161,181,0 days 00:09:08,0 days 00:05:44,167,164,1.1,7.4,8.1,277,49.7% L / 50.3% R,0,0,0,0,0,0,0,0,0,0,0,0,47:32:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,32.11538461538461,0.6739130434782609,9.635036496350365,6.569343065693431,9.63521472510052,14.297415398536256
539,1023,2017-06-05 08:04:00,Running,6/5/2017 8:04,False,Untitled,5.01,503,0:47:41,126,144,2.2,162,219,0 days 00:09:31,0 days 00:07:51,157,161,1.06,7.8,8.2,280,51.8% L / 48.2% R,0,0,0,0,0,0,0,0,0,0,0,0,47:41:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,31.3373253493014,0.6847826086956522,9.24693520140105,6.304728546409807,9.247098063490439,13.503698759382862
540,1025,2017-06-03 07:11:00,Running,6/3/2017 7:11,False,Untitled,4.01,412,0:36:16,112,172,2.5,165,175,0 days 00:09:03,0 days 00:08:03,135,141,1.08,7.3,8.0,283,50.7% L / 49.3% R,0,0,0,0,0,0,0,0,0,0,0,0,36:16:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,33.66583541147132,0.6086956521739131,9.723756906077346,6.6298342541436455,9.72395456236306,15.975068209596454
541,1044,2017-05-06 09:46:00,Running,5/6/2017 9:46,False,Steamboat Springs Running,6.2,662,0:54:05,139,158,3.0,168,180,0 days 00:08:43,0 days 00:07:06,171,148,1.1,7.0,7.8,274,49.9% L / 50.1% R,0,0,0,0,0,0,0,0,0,0,0,0,54:05:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,27.58064516129032,0.7554347826086957,10.095602294455066,6.8833652007648185,10.095740028173436,13.364145073265556
542,1046,2017-04-25 18:39:00,Running,4/25/2017 18:39,False,Houston Running,3.03,323,0:28:05,103,135,2.4,164,175,0 days 00:09:16,0 days 00:08:13,26,20,1.07,7.1,7.6,289,51.6% L / 48.4% R,0,0,0,0,0,0,0,0,0,0,0,0,28:05:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,8.58085808580858,0.5597826086956522,9.496402877697841,6.474820143884892,9.496415418417005,16.96447026202649
543,1049,2017-04-22 06:09:00,Running,4/22/2017 6:09,False,Houston Running,6.3,675,1:11:10,85,124,2.3,146,187,0 days 00:11:18,0 days 00:08:39,13,23,0.98,7.2,7.0,286,49.5% L / 50.5% R,0,0,0,0,0,0,0,0,0,0,0,0,1:11:10,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,2.0634920634920637,0.46195652173913043,7.787610619469025,5.309734513274336,7.787611214188249,16.857887804831034
544,1050,2017-04-20 18:37:00,Running,4/20/2017 18:37,False,Houston Running,7.1,809,1:00:56,62,93,3.2,171,182,0 days 00:08:35,0 days 00:06:58,16,10,1.1,6.9,7.7,266,49.9% L / 50.1% R,0,0,0,0,0,0,0,0,0,0,0,0,1:00:56,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,2.2535211267605635,0.33695652173913043,10.252427184466018,6.990291262135922,10.252428118262214,30.426560867100765
545,1052,2017-04-18 18:29:00,Running,4/18/2017 18:29,False,Katy Running,8.25,912,1:21:33,88,133,3.0,154,192,0 days 00:09:53,0 days 00:07:01,26,30,1.06,6.8,7.0,284,49.9% L / 50.1% R,0,0,0,0,0,0,0,0,0,0,0,0,1:21:33,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,3.1515151515151514,0.4782608695652174,8.903878583473862,6.070826306913997,8.90388016953582,18.61720399084762
546,1054,2017-04-13 18:35:00,Running,4/13/2017 18:35,False,Houston Running,8.0,950,1:09:44,88,137,3.5,170,182,0 days 00:08:43,0 days 00:07:46,13,16,1.09,7.1,7.9,256,48.9% L / 51.1% R,0,0,0,0,0,0,0,0,0,0,0,0,1:09:44,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,1.625,0.4782608695652174,10.095602294455066,6.8833652007648185,10.095602772579694,21.108987615393904
547,1056,2017-04-12 08:07:00,Running,4/12/2017 8:07,False,Katy Running,6.01,611,0:55:53,92,129,2.6,164,180,0 days 00:09:18,0 days 00:07:11,33,30,1.07,7.6,8.2,273,49.2% L / 50.8% R,0,0,0,0,0,0,0,0,0,0,0,0,55:53:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,5.490848585690516,0.5,9.462365591397848,6.451612903225806,9.462370707988832,18.924741415977664
548,1057,2017-04-10 08:29:00,Running,4/10/2017 8:29,False,Katy Running,6.01,695,0:53:54,117,173,3.2,167,175,0 days 00:08:58,0 days 00:06:50,7,23,1.08,7.6,8.3,261,49.8% L / 50.2% R,0,0,0,0,0,0,0,0,0,0,0,0,53:54:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,1.1647254575707155,0.6358695652173914,9.814126394052044,6.691449814126394,9.814126632833688,15.434182055054688
549,1058,2017-04-08 06:05:00,Running,4/8/2017 6:05,False,Houston Running,17.34,"1,976",2:33:41,99,146,4.0,168,213,0 days 00:08:52,0 days 00:06:55,282,269,1.09,7.1,7.8,269,50.3% L / 49.7% R,0,0,0,0,0,0,0,0,0,0,0,0,2:33:41,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,16.262975778546714,0.5380434782608695,9.924812030075188,6.7669172932330826,9.924859108665464,18.44620278782268
550,1059,2017-04-06 10:42:00,Running,4/6/2017 10:42,False,Katy Running,6.01,706,0:55:22,118,172,3.2,164,175,0 days 00:09:13,0 days 00:07:00,43,33,1.07,7.6,8.2,277,49.3% L / 50.7% R,0,0,0,0,0,0,0,0,0,0,0,0,55:22:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,7.1547420965058235,0.6413043478260869,9.547920433996381,6.509945750452079,9.547929199940913,14.888296379568883
551,1060,2017-04-05 09:49:00,Running,4/5/2017 9:49,False,Katy Running,6.01,620,0:51:27,126,138,3.0,169,197,0 days 00:08:34,0 days 00:06:40,66,75,1.12,7.2,8.1,277,50.6% L / 49.4% R,0,0,0,0,0,0,0,0,0,0,0,0,51:27:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,10.981697171381033,0.6847826086956522,10.27237354085603,7.003891050583658,10.272395759186404,15.000958886430938
552,1063,2017-04-03 08:40:00,Running,4/3/2017 8:40,False,Katy Running,3.31,326,0:31:07,122,173,2.2,164,173,0 days 00:09:23,0 days 00:08:09,16,16,1.05,7.9,8.2,277,49.1% L / 50.9% R,0,0,0,0,0,0,0,0,0,0,0,0,31:07:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,4.833836858006042,0.6630434782608695,9.378330373001775,6.394316163410302,9.378334303173924,14.144373047409854
553,1064,2017-04-02 07:27:00,Running,4/2/2017 7:27,False,Katy Running,6.1,672,1:00:36,85,120,2.7,162,168,0 days 00:09:56,0 days 00:08:02,36,36,1.01,8.5,8.6,287,50.0% L / 50.0% R,0,0,0,0,0,0,0,0,0,0,0,0,1:00:36,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,5.901639344262295,0.46195652173913043,8.859060402684563,6.040268456375839,8.859065936631847,19.17727214517953
554,1065,2017-04-01 06:08:00,Running,4/1/2017 6:08,False,Houston Running,17.01,"1,951",2:41:47,119,148,3.6,160,226,0 days 00:09:31,0 days 00:08:14,233,289,1.06,7.9,8.5,273,50.2% L / 49.8% R,0,0,0,0,0,0,0,0,0,0,0,0,2:41:47,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,13.697824808935918,0.6467391304347826,9.24693520140105,6.304728546409807,9.246966318740512,14.297830274355077
555,1067,2017-03-31 07:58:00,Running,3/31/2017 7:58,False,Katy Running,6.01,623,0:54:04,107,134,3.0,163,192,0 days 00:09:00,0 days 00:04:47,33,46,1.11,7.5,8.3,291,51.3% L / 48.8% R,0,0,0,0,0,0,0,0,0,0,0,0,54:04:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,5.490848585690516,0.5815217391304348,9.777777777777777,6.666666666666667,9.777783064921794,16.814131625659908
556,1068,2017-03-28 08:27:00,Running,3/28/2017 8:27,False,Katy Running,6.15,664,0:56:19,108,131,3.0,163,224,0 days 00:09:09,0 days 00:06:22,26,23,1.09,7.9,8.6,277,50.1% L / 49.9% R,0,0,0,0,0,0,0,0,0,0,0,0,56:19:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,4.227642276422764,0.5869565217391305,9.617486338797814,6.557377049180328,9.617489421702741,16.38535234808615
557,1070,2017-03-25 08:11:00,Running,3/25/2017 8:11,False,Katy Running,15.0,"1,718",2:19:43,97,171,3.4,161,256,0 days 00:09:19,0 days 00:07:01,59,46,1.08,7.9,8.6,286,49.7% L / 50.3% R,0,0,0,0,0,0,0,0,0,0,0,0,2:19:43,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,3.933333333333333,0.5271739130434783,9.445438282647585,6.440071556350627,9.445440903519028,17.917125012860836
558,1071,2017-03-24 09:08:00,Running,3/24/2017 9:08,False,Katy Running,6.15,663,0:55:32,101,145,2.8,163,187,0 days 00:09:02,0 days 00:06:58,49,43,1.1,7.7,8.6,272,49.8% L / 50.2% R,0,0,0,0,0,0,0,0,0,0,0,0,55:32:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,7.967479674796747,0.5489130434782609,9.74169741697417,6.642066420664206,9.741708508172634,17.74727094558183
559,1072,2017-03-22 07:03:00,Running,3/22/2017 7:03,False,Katy Running,6.19,592,0:56:11,114,131,2.8,162,184,0 days 00:09:05,0 days 00:06:23,20,43,1.11,7.3,8.1,269,49.0% L / 51.0% R,0,0,0,0,0,0,0,0,0,0,0,0,56:11:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,3.231017770597738,0.6195652173913043,9.688073394495412,6.605504587155963,9.688075208415842,15.636893318846623
560,1073,2017-03-16 10:55:00,Running,3/16/2017 10:55,False,Steamboat Springs Running,7.01,664,1:00:50,126,146,2.4,171,229,0 days 00:08:41,0 days 00:07:10,151,112,1.09,7.2,7.9,267,50.3% L / 49.7% R,0,0,0,0,0,0,0,0,0,0,0,0,1:00:50,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,21.540656205420827,0.6847826086956522,10.134357005758156,6.90978886756238,10.134441342032204,14.799501642332741
561,1074,2017-03-14 16:27:00,Running,3/14/2017 16:27,False,Steamboat Springs Running,7.06,928,1:01:45,0,0,0.0,165,175,0 days 00:08:45,0 days 00:07:18,184,174,1.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:01:45,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,26.062322946175637,0.0,10.057142857142855,6.857142857142857,10.05726537527778,inf
562,1077,2017-03-12 11:02:00,Running,3/12/2017 11:02,False,Steamboat Springs Running,15.01,"1,430",2:15:21,130,147,3.2,165,210,0 days 00:09:01,0 days 00:07:21,377,351,1.09,7.5,8.1,258,50.6% L / 49.4% R,0,0,0,0,0,0,0,0,0,0,0,0,2:15:21,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,25.116588940706198,0.7065217391304348,9.759704251386319,6.6543438077634,9.759814673911826,13.813891538459815
563,1080,2017-03-10 15:18:00,Running,3/10/2017 15:18,False,Steamboat Springs Running,7.02,736,0:58:10,139,150,3.2,175,185,0 days 00:08:17,0 days 00:07:35,148,108,1.11,6.9,7.7,263,49.1% L / 50.9% R,0,0,0,0,0,0,0,0,0,0,0,0,58:10:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,21.082621082621085,0.7554347826086957,10.62374245472837,7.2434607645875255,10.62382714376031,14.063195643538828
564,1082,2017-03-09 16:06:00,Running,3/9/2017 16:06,False,Steamboat Springs Running,7.01,925,1:00:12,0,0,0.0,170,176,0 days 00:08:35,0 days 00:06:24,148,184,1.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:00:12,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,21.112696148359486,0.0,10.252427184466018,6.990291262135922,10.252509146836736,inf
565,1086,2017-03-08 16:16:00,Running,3/8/2017 16:16,False,Steamboat Springs Running,7.11,733,1:00:29,136,150,2.9,172,185,0 days 00:08:30,0 days 00:06:58,190,112,1.11,6.6,7.3,254,50.1% L / 49.9% R,0,0,0,0,0,0,0,0,0,0,0,0,1:00:29,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,26.722925457102672,0.7391304347826086,10.352941176470587,7.0588235294117645,10.35307377268493,14.00709981010314
566,1088,2017-03-07 16:26:00,Running,3/7/2017 16:26,False,Steamboat Springs Running,7.29,571,1:06:00,88,139,2.3,169,256,0 days 00:09:03,0 days 00:07:50,194,128,1.06,7.2,7.6,273,50.2% L / 49.8% R,0,0,0,0,0,0,0,0,0,0,0,0,1:06:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,26.611796982167352,0.4782608695652174,9.723756906077346,6.6298342541436455,9.72388041032584,20.33174994886312
567,1093,2017-03-03 16:15:00,Running,3/3/2017 16:15,False,Steamboat Springs Running,6.13,633,0:51:02,130,142,3.1,174,185,0 days 00:08:19,0 days 00:07:40,121,98,1.1,6.8,7.5,261,50.0% L / 50.0% R,0,0,0,0,0,0,0,0,0,0,0,0,51:02:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,19.73898858075041,0.7065217391304348,10.581162324649299,7.214428857715431,10.581236265392308,14.976519021786036
568,1095,2017-03-02 15:06:00,Running,3/2/2017 15:06,False,Steamboat Springs Running,7.01,725,1:05:30,125,141,2.5,163,176,0 days 00:09:21,0 days 00:07:28,161,190,1.06,7.2,7.7,264,51.1% L / 48.9% R,0,0,0,0,0,0,0,0,0,0,0,0,1:05:30,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,22.96718972895863,0.6793478260869565,9.411764705882351,6.4171122994652405,9.411853746237249,13.85424871446123
569,1097,2017-03-01 13:44:00,Running,3/1/2017 13:44,False,Steamboat Springs Running,7.06,735,1:04:50,129,140,2.7,163,176,0 days 00:09:11,0 days 00:07:39,161,151,1.08,7.5,8.1,269,50.3% L / 49.7% R,0,0,0,0,0,0,0,0,0,0,0,0,1:04:50,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,22.804532577903682,0.7010869565217391,9.582577132486387,6.533575317604355,9.58266650928767,13.668299517123497
570,1101,2017-02-26 13:58:00,Running,2/26/2017 13:58,False,Steamboat Springs Running,13.11,"1,326",2:01:54,135,147,3.1,161,177,0 days 00:09:18,0 days 00:07:16,285,338,1.08,7.8,8.3,273,50.5% L / 49.5% R,0,0,0,0,0,0,0,0,0,0,0,0,2:01:54,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,21.73913043478261,0.7336956521739131,9.462365591397848,6.451612903225806,9.46244579324652,12.8969631552397
571,1104,2017-02-23 16:14:00,Running,2/23/2017 16:14,False,Steamboat Springs Running,6.4,555,1:00:35,101,137,2.2,162,256,0 days 00:09:28,0 days 00:07:36,167,194,1.06,7.5,7.9,273,50.5% L / 49.5% R,0,0,0,0,0,0,0,0,0,0,0,0,1:00:35,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,26.09375,0.5489130434782609,9.295774647887322,6.338028169014084,9.295888164151153,16.935083388156556
572,1107,2017-02-21 15:02:00,Running,2/21/2017 15:02,False,Steamboat Springs Running,6.11,637,0:53:50,105,138,3.0,168,185,0 days 00:08:49,0 days 00:07:21,151,167,1.1,7.2,7.9,264,50.9% L / 49.1% R,0,0,0,0,0,0,0,0,0,0,0,0,53:50:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,24.71358428805237,0.5706521739130435,9.98109640831758,6.805293005671078,9.981205740874586,17.490874822104036
573,1111,2017-02-20 14:47:00,Running,2/20/2017 14:47,False,Steamboat Springs Running,7.2,720,1:04:40,112,140,3.0,167,205,0 days 00:08:59,0 days 00:07:33,190,184,1.08,7.6,8.2,277,50.1% L / 49.9% R,0,0,0,0,0,0,0,0,0,0,0,0,1:04:40,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,26.38888888888889,0.6086956521739131,9.795918367346939,6.679035250463823,9.796040712512681,16.093495456270833
574,1112,2017-02-19 15:11:00,Running,2/19/2017 15:11,False,Steamboat Springs Running,13.22,"1,332",2:01:31,121,140,3.1,166,200,0 days 00:09:11,0 days 00:06:45,322,328,1.06,7.2,7.7,267,50.3% L / 49.7% R,0,0,0,0,0,0,0,0,0,0,0,0,2:01:31,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,24.357034795763994,0.657608695652174,9.582577132486387,6.533575317604355,9.582679092763128,14.572007876598475
575,1117,2017-02-16 16:02:00,Running,2/16/2017 16:02,False,Steamboat Springs Running,7.0,916,1:05:40,0,0,0.0,166,177,0 days 00:09:23,0 days 00:08:13,157,131,1.03,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:05:40,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,22.428571428571427,0.0,9.378330373001775,6.394316163410302,9.378414984415723,inf
576,1120,2017-02-15 15:05:00,Running,2/15/2017 15:05,False,Steamboat Springs Running,7.31,716,1:05:20,128,145,2.5,167,190,0 days 00:08:56,0 days 00:06:27,200,128,1.09,7.3,7.8,276,50.1% L / 49.9% R,0,0,0,0,0,0,0,0,0,0,0,0,1:05:20,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,27.359781121751027,0.6956521739130435,9.850746268656716,6.716417910447761,9.850878518027448,14.160637869664457
577,1121,2017-02-14 15:58:00,Running,2/14/2017 15:58,False,Steamboat Springs Running,7.07,732,1:02:01,130,142,2.7,171,178,0 days 00:08:46,0 days 00:07:45,161,131,1.08,7.1,7.8,272,50.5% L / 49.5% R,0,0,0,0,0,0,0,0,0,0,0,0,1:02:01,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,22.77227722772277,0.7065217391304348,10.03802281368821,6.844106463878326,10.038116173774085,14.20779519980332
578,1126,2017-02-12 17:00:00,Running,2/12/2017 17:00,False,Steamboat Springs Running,0.0,0,00:01.6,0,0,0.0,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:01.6,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,,0.0,0.0,0.0,,
579,1127,2017-02-12 14:56:00,Running,2/12/2017 14:56,False,Steamboat Springs Running,13.11,"1,401",1:54:40,135,147,3.3,172,184,0 days 00:08:45,0 days 00:06:42,364,364,1.08,7.1,7.7,274,51.1% L / 48.9% R,0,0,0,0,0,0,0,0,0,0,0,0,1:54:40,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,27.765064836003052,0.7336956521739131,10.057142857142855,6.857142857142857,10.057281907196275,13.707702747586033
580,1129,2017-02-10 16:18:00,Running,2/10/2017 16:18,False,Steamboat Springs Running,7.04,701,1:05:15,128,174,2.5,165,178,0 days 00:09:16,0 days 00:08:19,194,115,1.06,7.6,8.0,258,51.1% L / 48.9% R,0,0,0,0,0,0,0,0,0,0,0,0,1:05:15,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,27.556818181818183,0.6956521739130435,9.496402877697841,6.474820143884892,9.49653221281904,13.651265055927372
581,1131,2017-02-09 14:57:00,Running,2/9/2017 14:57,False,Steamboat Springs Running,8.23,902,1:15:50,106,145,3.2,165,181,0 days 00:09:13,0 days 00:07:17,174,223,1.07,7.8,8.4,282,50.3% L / 49.7% R,0,0,0,0,0,0,0,0,0,0,0,0,1:15:50,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,21.14216281895504,0.5760869565217391,9.547920433996381,6.509945750452079,9.547996977446871,16.573881545756834
582,1133,2017-02-08 15:47:00,Running,2/8/2017 15:47,False,Steamboat Springs Running,6.23,596,0:56:29,124,139,2.3,164,175,0 days 00:09:04,0 days 00:07:32,112,92,1.08,7.6,8.2,269,50.0% L / 50.0% R,0,0,0,0,0,0,0,0,0,0,0,0,56:29:00,0:00,0.0,0:00,No,00:00.0,0,0,0,0,0,1,garmin,0,17.977528089887638,0.6739130434782609,9.705882352941176,6.61764705882353,9.705938612442129,14.40236052168832
