date,activity_type,date,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race
2019-09-14 07:14:55,Running,2019-09-14 07:14:55,False,Morton Running,0.27,34,00:03:11.2,0,0,0.0,158,171,0 days 00:11:55,0 days 00:07:59,0,0,0.86,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,3:11.2,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2019-09-13 15:29:53,Running,2019-09-13 15:29:53,False,Morton Running,0.28,35,00:02:27.7,0,0,0.0,168,172,0 days 00:08:56,0 days 00:08:33,0,0,1.07,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:27.7,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2019-09-11 07:06:00,Running,2019-09-11 07:06:00,False,Irvine Running,7.26,967,00:57:39,0,0,0.0,169,181,0 days 00:07:57,0 days 00:06:43,67,67,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,57:39,0:00,0.0,0:00,No,02:06.85,8,0.0,4,garmin,0
2019-09-08 15:05:43,Running,2019-09-08 15:05:43,False,Morton Running,3.44,451,00:33:12,0,0,0.0,167,194,0 days 00:09:38,0 days 00:07:07,68,64,1.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,33:12,0:00,0.0,0:00,No,04:16.46,4,0.0,4,garmin,0
2019-09-07 09:43:18,Running,2019-09-07 09:43:18,False,Scott County Running,10.19,"1,355",01:32:33,0,0,0.0,167,179,0 days 00:09:05,0 days 00:05:39,454,435,1.06,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:32:33,0:00,0.0,0:00,No,01:30.55,11,0.0,4,garmin,0
2019-09-05 09:16:36,Running,2019-09-05 09:16:36,False,Morton Running,4.20,466,00:35:47,141,153,2.5,169,178,0 days 00:08:31,0 days 00:07:28,24,23,1.12,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,35:47,0:00,0.0,0:00,No,01:47.24,5,0.0,4,garmin,0
2019-09-04 08:38:28,Running,2019-09-04 08:38:28,False,Morton Running,5.17,573,00:39:28,151,181,3.2,169,195,0 days 00:07:39,0 days 00:04:52,31,23,1.24,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,39:28,0:00,0.0,0:00,No,01:20.81,6,0.0,4,garmin,0
2019-09-02 10:49:53,Running,2019-09-02 10:49:53,False,Morton Running,6.42,689,00:54:41,140,163,2.7,167,175,0 days 00:08:31,0 days 00:07:27,60,57,1.13,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,54:41,0:00,0.0,0:00,No,03:41.46,7,0.0,4,garmin,0
2019-08-31 06:16:12,Running,2019-08-31 06:16:12,False,Glen Carbon Running,5.55,633,00:43:50,151,166,3.2,169,174,0 days 00:07:54,0 days 00:06:44,37,37,1.21,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,43:50,0:00,0.0,0:00,No,04:21.78,6,0.0,4,garmin,0
2019-08-30 09:37:28,Running,2019-08-30 09:37:28,False,Morton Running,6.28,682,00:46:19,154,186,3.8,170,177,0 days 00:07:22,0 days 00:05:32,49,47,1.28,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,46:19,0:00,0.0,0:00,No,02:11.26,7,0.0,4,garmin,0
2019-08-28 08:34:41,Running,2019-08-28 08:34:41,False,Morton Running,5.01,583,00:41:58,147,162,3.2,168,175,0 days 00:08:23,0 days 00:07:12,35,32,1.15,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,41:58,0:00,0.0,0:00,No,00:05.59,6,0.0,4,garmin,0
2019-08-27 09:00:52,Running,2019-08-27 09:00:52,False,Morton Running,4.04,457,00:34:49,143,155,2.8,167,171,0 days 00:08:37,0 days 00:07:44,20,15,1.12,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,34:49,0:00,0.0,0:00,No,00:19.96,5,0.0,4,garmin,0
2019-08-26 09:34:04,Running,2019-08-26 09:34:04,False,Morton - 2 @ 10k RP + 20x30H30E,8.20,935,01:01:26,163,183,4.8,169,188,0 days 00:07:30,0 days 00:05:02,52,49,1.27,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:01:26,0:00,0.0,0:00,No,00:00.88,48,0.0,4,garmin,0
2019-08-23 06:07:53,Running,2019-08-23 06:07:53,False,Glen Carbon Running,4.11,551,00:33:48,0,0,0.0,167,180,0 days 00:08:13,0 days 00:07:12,44,42,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,33:48,0:00,0.0,0:00,No,00:57.43,5,0.0,4,garmin,0
2019-08-22 09:38:53,Running,2019-08-22 09:38:53,False,Morton - 15x600,5.26,558,00:39:57,154,185,3.7,168,188,0 days 00:07:36,0 days 00:05:01,26,30,1.25,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,39:57,0:00,0.0,0:00,No,01:24.08,17,0.0,4,garmin,0
2019-08-21 08:37:58,Running,2019-08-21 08:37:58,False,Morton Running,4.52,548,00:39:05,149,169,3.4,166,173,0 days 00:08:39,0 days 00:07:50,36,30,1.12,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,39:05,0:00,0.0,0:00,No,04:35.18,5,0.0,4,garmin,0
2019-08-19 09:04:22,Running,2019-08-19 09:04:22,False,Morton Running,3.77,436,00:33:21,143,157,3.0,167,171,0 days 00:08:51,0 days 00:07:02,19,18,1.1,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,33:21,0:00,0.0,0:00,No,06:50.02,4,0.0,4,garmin,0
2019-08-18 13:12:11,Running,2019-08-18 13:12:11,False,Morton - Mixed Fartlek,7.66,942,00:59:14,165,193,5.0,168,184,0 days 00:07:44,0 days 00:05:17,59,49,1.24,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,59:14,0:00,0.0,0:00,No,01:00.00,16,0.0,4,garmin,0
2019-08-15 09:29:34,Running,2019-08-15 09:29:34,False,Morton Running,6.17,680,00:51:39,145,162,3.3,168,174,0 days 00:08:22,0 days 00:07:50,54,51,1.14,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,51:39,0:00,0.0,0:00,No,01:27.75,7,0.0,4,garmin,0
2019-08-11 12:33:52,Running,2019-08-11 12:33:52,False,Steamboat Springs Running,8.25,"1,269",01:50:34,154,183,4.4,142,239,0 days 00:13:24,0 days 00:06:40,"2,205","2,195",0.83,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:50:34,0:00,0.0,0:00,No,02:01.16,9,0.0,4,garmin,0
2019-08-10 11:38:14,Running,2019-08-10 11:38:14,False,Jackson County Running,5.71,543,02:31:48,0,0,0.0,107,228,0 days 00:26:35,0 days 00:08:19,"1,016",997,0.57,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:31:48,0:00,0.0,0:00,No,13:45.46,6,0.0,4,garmin,0
2019-08-08 17:42:34,Running,2019-08-08 17:42:34,False,Steamboat Springs Running,5.11,633,00:40:32,159,173,4.1,169,177,0 days 00:07:56,0 days 00:07:33,52,67,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,40:32,0:00,0.0,0:00,No,00:50.72,6,0.0,4,garmin,0
2019-08-05 08:48:36,Running,2019-08-05 08:48:36,False,Morton Running,3.63,419,00:29:33,146,160,3.2,169,174,0 days 00:08:09,0 days 00:06:56,57,50,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,29:33,0:00,0.0,0:00,No,05:05.72,4,0.0,4,garmin,0
2019-08-04 13:58:15,Cycling,2019-08-04 13:58:15,False,Morton Cycling,28.04,"1,723",01:40:22,0,0,0.0,0,0,16.8,36.2,673,671,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:40:22,0:00,0.0,0:00,No,10:11.77,6,0.0,4,garmin,0
2019-08-02 09:00:47,Running,2019-08-02 09:00:47,False,Morton Running,3.75,450,00:31:25,147,164,3.2,169,175,0 days 00:08:23,0 days 00:07:28,26,23,1.14,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,31:25,0:00,0.0,0:00,No,06:01.26,4,0.0,4,garmin,0
2019-08-01 08:44:52,Running,2019-08-01 08:44:52,False,Morton Running,3.81,424,00:32:25,140,152,2.7,169,179,0 days 00:08:31,0 days 00:07:09,18,0,1.12,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,32:25,0:00,0.0,0:00,No,06:50.23,4,0.0,4,garmin,0
2019-07-27 11:54:12,Running,2019-07-27 11:54:12,False,Camden County Running,2.71,361,00:20:04,0,0,0.0,171,192,0 days 00:07:24,0 days 00:05:03,198,187,1.27,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,20:04,0:00,0.0,0:00,No,05:37.61,3,0.0,4,garmin,0
2019-07-22 09:11:37,Running,2019-07-22 09:11:37,False,Morton Running,4.50,465,00:31:02,156,184,3.5,172,185,0 days 00:06:54,0 days 00:05:00,36,32,1.36,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,31:02,0:00,0.0,0:00,No,03:14.97,5,0.0,4,garmin,0
2019-07-19 09:24:11,Running,2019-07-19 09:24:11,False,Morton Running,5.32,614,00:41:38,152,174,3.6,171,178,0 days 00:07:50,0 days 00:07:18,51,43,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,41:38,0:00,0.0,0:00,No,02:26.62,6,0.0,4,garmin,0
2019-07-18 08:56:30,Running,2019-07-18 08:56:30,False,Morton Running,5.56,660,00:43:06,155,175,3.8,170,176,0 days 00:07:45,0 days 00:07:18,42,39,1.22,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,43:06,0:00,0.0,0:00,No,04:17.18,6,0.0,4,garmin,0
2019-07-16 09:16:06,Running,2019-07-16 09:16:06,False,Morton Running,2.72,366,00:20:38,0,0,0.0,171,176,0 days 00:07:34,0 days 00:07:05,19,20,1.25,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,20:38,0:00,0.0,0:00,No,05:17.25,3,0.0,4,garmin,0
2019-07-13 09:22:31,Running,2019-07-13 09:22:31,False,Basalt Running,0.21,23,00:02:57.8,0,0,0.0,162,174,0 days 00:14:26,0 days 00:09:51,0,0,0.69,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:57.8,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2019-07-13 06:03:14,Running,2019-07-13 06:03:14,False,Aspen Running,26.03,"3,460",02:59:55,0,0,0.0,174,193,0 days 00:06:55,0 days 00:04:25,450,"1,760",1.34,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:59:55,0:00,0.0,0:00,No,00:08.56,27,0.0,4,garmin,0
2019-07-13 05:45:33,Running,2019-07-13 05:45:33,False,Aspen Running,0.54,71,00:05:14.6,0,0,0.0,170,175,0 days 00:09:46,0 days 00:08:09,12,0,0.97,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5:14.6,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2019-07-12 16:52:26,Running,2019-07-12 16:52:26,False,Aspen Running,3.02,377,00:27:23,145,165,2.5,170,176,0 days 00:09:05,0 days 00:07:14,99,99,1.04,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,27:23,0:00,0.0,0:00,No,03:47.89,4,0.0,4,garmin,0
2019-07-10 06:27:45,Running,2019-07-10 06:27:45,False,Morton Running,6.01,733,00:50:02,149,172,3.3,169,174,0 days 00:08:20,0 days 00:07:34,42,40,1.14,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,50:02,0:00,0.0,0:00,No,00:03.08,7,0.0,4,garmin,0
2019-07-08 06:06:22,Running,2019-07-08 06:06:22,False,Morton Running,10.32,"1,068",01:19:26,148,170,3.4,171,176,0 days 00:07:42,0 days 00:06:39,49,26,1.22,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:19:26,0:00,0.0,0:00,No,02:28.90,11,0.0,4,garmin,0
2019-07-07 16:57:06,Cycling,2019-07-07 16:57:06,False,Morton Cycling,5.14,276,00:36:09,0,0,0.0,0,0,8.5,15.7,33,17,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,36:09,0:00,0.0,0:00,No,00:34.77,2,0.0,4,garmin,0
2019-07-07 07:32:45,Running,2019-07-07 07:32:45,False,Morton Running,6.89,731,01:00:00,138,152,2.5,170,174,0 days 00:08:43,0 days 00:07:50,61,55,1.09,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:00:00,0:00,0.0,0:00,No,07:31.74,7,0.0,4,garmin,0
2019-07-05 05:40:16,Running,2019-07-05 05:40:16,False,East Moline Running,14.01,"1,618",02:02:45,146,181,3.6,170,176,0 days 00:08:46,0 days 00:07:33,55,50,1.08,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:02:45,0:00,0.0,0:00,No,00:06.64,15,0.0,4,garmin,0
2019-07-03 08:17:13,Running,2019-07-03 08:17:13,False,Morton Running,6.42,763,00:54:28,146,159,3.1,169,178,0 days 00:08:29,0 days 00:07:50,32,30,1.12,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,54:28,0:00,0.0,0:00,No,03:32.40,7,0.0,4,garmin,0
2019-07-02 11:17:26,Running,2019-07-02 11:17:26,False,Morton - 10 x 800,10.21,"1,328",01:23:30,0,0,0.0,162,179,0 days 00:08:11,0 days 00:06:03,41,44,1.19,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:23:30,0:00,0.0,0:00,No,01:02.81,24,0.0,4,garmin,0
2019-07-01 05:48:20,Running,2019-07-01 05:48:20,False,Morton Running,8.02,"1,074",01:05:25,0,0,0.0,169,176,0 days 00:08:10,0 days 00:07:19,59,50,1.16,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:05:25,0:00,0.0,0:00,No,00:07.47,9,0.0,4,garmin,0
2019-06-29 10:39:12,Running,2019-06-29 10:39:12,False,Morton Running,9.08,"1,209",01:08:19,0,0,0.0,170,178,0 days 00:07:31,0 days 00:06:19,60,48,1.25,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:08:19,0:00,0.0,0:00,No,00:40.12,10,0.0,4,garmin,0
2019-06-26 17:49:28,Running,2019-06-26 17:49:28,False,Morton Running,5.88,783,00:47:16,0,0,0.0,168,172,0 days 00:08:02,0 days 00:07:12,32,21,1.19,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,47:16,0:00,0.0,0:00,No,06:57.73,6,0.0,4,garmin,0
2019-06-24 08:56:07,Running,2019-06-24 08:56:07,False,Lafayette Running,9.05,"1,175",01:10:56,0,0,0.0,171,184,0 days 00:07:50,0 days 00:05:17,83,72,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:10:56,0:00,0.0,0:00,No,00:03.71,44,0.0,4,garmin,0
2019-06-23 08:22:59,Running,2019-06-23 08:22:59,False,Lafayette Running,6.78,787,00:57:13,147,162,3.0,171,177,0 days 00:08:27,0 days 00:07:41,607,676,1.11,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,57:13,0:00,0.0,0:00,No,06:29.62,7,0.0,4,garmin,0
2019-06-21 10:23:12,Running,2019-06-21 10:23:12,False,Lafayette Running,12.01,"1,460",01:27:00,168,189,5.0,173,184,0 days 00:07:15,0 days 00:06:09,189,183,1.28,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:27:00,0:00,0.0,0:00,No,00:05.23,13,0.0,4,garmin,0
2019-06-20 15:12:50,Running,2019-06-20 15:12:50,False,Lafayette Running,3.04,366,00:24:18,151,165,2.9,169,174,0 days 00:08:00,0 days 00:07:23,0,140,1.19,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,24:18,0:00,0.0,0:00,No,00:18.22,4,0.0,4,garmin,0
2019-06-20 14:37:28,Running,2019-06-20 14:37:28,False,Lafayette Running,3.33,419,00:27:59,149,164,2.9,170,176,0 days 00:08:25,0 days 00:07:42,135,0,1.13,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,27:59,0:00,0.0,0:00,No,02:44.09,4,0.0,4,garmin,0
2019-06-18 11:14:06,Running,2019-06-18 11:14:06,False,Louisville Running,5.84,602,00:46:09,141,171,2.6,168,175,0 days 00:07:55,0 days 00:07:11,14,166,1.21,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,46:09,0:00,0.0,0:00,No,06:46.54,6,0.0,4,garmin,0
2019-06-17 10:09:58,Running,2019-06-17 10:09:58,False,Lafayette - Fartlek 1H1E x 15,9.62,"1,041",01:13:35,153,183,3.7,170,192,0 days 00:07:39,0 days 00:05:34,132,132,1.23,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:13:35,0:00,0.0,0:00,No,01:00.00,44,0.0,4,garmin,0
2019-06-15 10:03:09,Running,2019-06-15 10:03:09,False,Lafayette Running,0.65,86,00:06:46.4,0,0,0.0,165,175,0 days 00:10:29,0 days 00:06:51,0,0,0.93,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,6:46.4,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2019-06-15 05:55:43,Running,2019-06-15 05:55:43,False,Lafayette Running,0.84,109,00:09:42.2,0,0,0.0,160,183,0 days 00:11:34,0 days 00:05:30,21,26,0.87,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,9:42.2,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2019-06-14 09:51:24,Cycling,2019-06-14 09:51:24,False,Lafayette Cycling,1.93,105,00:10:32,0,0,0.0,0,0,11.0,15.5,43,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,10:32,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2019-06-14 05:30:57,Running,2019-06-14 05:30:57,False,Lafayette Running,20.02,"2,372",02:48:41,153,175,3.8,171,178,0 days 00:08:25,0 days 00:07:26,261,235,1.12,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:48:41,0:00,0.0,0:00,No,00:10.64,21,0.0,4,garmin,0
2019-06-13 19:18:46,Cycling,2019-06-13 19:18:46,False,Lafayette Cycling,1.86,92,00:09:05.8,0,0,0.0,0,0,12.3,19.7,0,43,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,9:05.8,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2019-06-13 13:05:41,Cycling,2019-06-13 13:05:41,False,Lafayette Cycling,0.36,15,00:01:52.4,0,0,0.0,0,0,11.4,13.7,16,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:52.4,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2019-06-13 11:26:30,Cycling,2019-06-13 11:26:30,False,Lafayette Cycling,2.17,115,00:27:58,0,0,0.0,0,0,4.6,16.9,42,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,27:58,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2019-06-13 09:46:36,Running,2019-06-13 09:46:36,False,Lafayette Running,6.01,702,00:47:58,149,165,3.2,170,176,0 days 00:07:59,0 days 00:07:08,70,64,1.19,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,47:58,0:00,0.0,0:00,No,00:06.37,7,0.0,4,garmin,0
2019-06-12 16:45:49,Running,2019-06-12 16:45:49,False,Lafayette Running,2.58,270,00:22:02,133,144,2.0,170,174,0 days 00:08:33,0 days 00:07:28,39,33,1.11,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,22:02,0:00,0.0,0:00,No,04:59.54,3,0.0,4,garmin,0
2019-06-11 14:50:53,Running,2019-06-11 14:50:53,False,Lafayette Running,13.33,"1,469",01:36:54,160,183,3.9,172,186,0 days 00:07:16,0 days 00:05:25,297,300,1.29,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:36:54,0:00,0.0,0:00,No,02:53.24,14,0.0,4,garmin,0
2019-06-10 17:39:42,Running,2019-06-10 17:39:42,False,Lafayette Running,3.10,380,00:24:49,153,165,2.9,167,172,0 days 00:08:01,0 days 00:07:16,112,102,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,24:49,0:00,0.0,0:00,No,00:44.05,4,0.0,4,garmin,0
2019-06-10 17:14:25,Running,2019-06-10 17:14:25,False,Lafayette Running,3.06,346,00:24:45,146,161,2.5,167,174,0 days 00:08:05,0 days 00:07:01,110,109,1.19,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,24:45,0:00,0.0,0:00,No,00:27.76,4,0.0,4,garmin,0
2019-06-09 08:26:28,Cycling,2019-06-09 08:26:28,False,Wheat Ridge Cycling,30.95,"1,149",02:26:10,122,166,2.2,0,0,12.7,28.1,"2,194","2,191",0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:26:10,0:00,0.0,0:00,No,03:55.36,7,0.0,4,garmin,0
2019-06-08 09:32:34,Cycling,2019-06-08 09:32:34,False,Lafayette Cycling,4.88,232,00:28:15,0,0,0.0,0,0,10.4,18.9,60,46,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,28:15,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2019-06-07 07:01:32,Running,2019-06-07 07:01:32,False,Broomfield Running,18.01,"2,234",02:26:30,162,187,4.5,169,179,0 days 00:08:08,0 days 00:05:59,554,788,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:26:30,0:00,0.0,0:00,No,00:04.09,19,0.0,4,garmin,0
2019-06-06 10:16:04,Running,2019-06-06 10:16:04,False,Lafayette Running,5.11,583,00:43:35,142,162,2.8,169,177,0 days 00:08:32,0 days 00:07:08,130,120,1.12,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,43:35,0:00,0.0,0:00,No,00:57.81,6,0.0,4,garmin,0
2019-06-05 15:27:43,Running,2019-06-05 15:27:43,False,Lafayette Running,6.11,714,00:49:24,148,161,3.2,168,176,0 days 00:08:05,0 days 00:07:19,167,154,1.18,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,49:24,0:00,0.0,0:00,No,01:01.11,7,0.0,4,garmin,0
2019-06-05 13:04:06,Cycling,2019-06-05 13:04:06,False,Lafayette Cycling,1.71,83,00:08:33.3,0,0,0.0,0,0,12.0,18.8,0,27,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,8:33.3,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2019-06-05 07:37:09,Cycling,2019-06-05 07:37:09,False,Lafayette Cycling,2.02,119,00:12:12,0,0,0.0,0,0,9.9,15.3,43,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,12:12,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2019-06-04 08:15:05,Running,2019-06-04 08:15:05,False,Lafayette Running,14.09,"1,681",01:46:07,164,184,4.8,172,210,0 days 00:07:32,0 days 00:05:35,376,373,1.24,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:46:07,0:00,0.0,0:00,No,00:45.23,15,0.0,4,garmin,0
2019-06-03 09:28:27,Running,2019-06-03 09:28:27,False,Boulder Running,2.12,205,01:59:33,0,0,0.0,112,158,0 days 00:56:28,0 days 00:16:55,500,471,0.25,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:59:33,0:00,0.0,0:00,No,03:56.99,3,0.0,4,garmin,0
2019-06-01 12:53:08,Running,2019-06-01 12:53:08,False,Lafayette Running,7.04,744,00:59:10,141,156,2.5,168,176,0 days 00:08:24,0 days 00:06:52,149,139,1.14,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,59:10,0:00,0.0,0:00,No,00:20.32,8,0.0,4,garmin,0
2019-05-31 09:08:21,Running,2019-05-31 09:08:21,False,Lafayette Running,14.77,"1,967",01:56:29,0,0,0.0,170,187,0 days 00:07:53,0 days 00:05:42,357,354,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:56:29,0:00,0.0,0:00,No,06:33.54,15,0.0,4,garmin,0
2019-05-30 18:06:20,Running,2019-05-30 18:06:20,False,Lafayette Running,4.09,549,00:40:23,0,0,0.0,166,186,0 days 00:09:53,0 days 00:08:00,64,49,0.98,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,40:23,0:00,0.0,0:00,No,00:53.22,5,0.0,4,garmin,0
2019-05-29 17:28:34,Running,2019-05-29 17:28:34,False,Lafayette Running,6.20,705,00:51:38,146,160,3.0,166,172,0 days 00:08:19,0 days 00:06:49,151,141,1.16,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,51:38,0:00,0.0,0:00,No,01:42.73,7,0.0,4,garmin,0
2019-05-27 07:50:44,Running,2019-05-27 07:50:44,False,Boulder Running,1.03,144,00:09:50.2,147,159,2.0,172,177,0 days 00:09:35,0 days 00:08:13,0,88,0.98,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,9:50.2,0:00,0.0,0:00,No,00:24.18,2,0.0,4,garmin,0
2019-05-27 06:55:09,Running,2019-05-27 06:55:09,False,Boulder Running,6.31,665,00:37:40,175,185,4.3,175,190,0 days 00:05:58,0 days 00:05:32,166,87,1.54,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,37:40,0:00,0.0,0:00,No,01:52.58,7,0.0,4,garmin,0
2019-05-27 06:36:27,Running,2019-05-27 06:36:27,False,Boulder Running,0.82,101,00:07:58.7,137,154,1.6,167,174,0 days 00:09:43,0 days 00:08:06,0,20,0.99,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,7:58.7,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
