Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Run Cadence,Max Run Cadence,Normalized Power® (NP®),L/R Balance,Training Stress Score®,Max Avg Power (20 min),Avg Power,Max Power,Grit,Flow,Total Strokes,Avg. Swolf,Avg Stroke Rate,Climb Time,Bottom Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp
Running,2019-02-16 10:14:34,false,"Lafayette Running","0.15","43","00:24:02","--","--","--","162","167","--","7:58","--","--","0.06","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","24:02","0:00","0.0","0:00","No","00:00.00","1","0.0"
Running,2019-02-14 10:40:04,false,"Lafayette Running","4.40","588","00:35:44","--","--","--","166","172","8:07","7:18","127","128","1.19","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","35:44","0:00","0.0","0:00","No","07:33.67","5","0.0"
Running,2019-02-13 11:12:23,false,"Lafayette Running","5.03","669","00:41:34","--","--","--","166","205","8:16","7:30","177","174","1.17","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","41:34","0:00","0.0","0:00","No","07:59.89","6","0.0"
Running,2019-02-10 08:43:48,false,"Steamboat Springs Running","26.90","2,428","02:51:48","--","--","--","112","233","6:23","1:21","14,029","14,044","2.22","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","2:51:48","0:00","0.0","0:00","No","02:25.40","27","0.0"
Running,2019-02-09 13:22:46,false,"Steamboat Springs Running","16.30","1,427","01:45:40","--","--","--","117","228","6:29","1:49","9,371","9,370","2.11","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:45:40","0:00","0.0","0:00","No","02:28.99","17","0.0"
Running,2019-02-05 11:56:20,false,"Lafayette Running","4.28","570","00:35:06","--","--","--","168","174","8:12","7:32","65","65","1.17","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","35:06","0:00","0.0","0:00","No","08:03.81","5","0.0"
Running,2019-02-04 11:05:02,false,"Lafayette Running","2.73","366","00:22:01","--","--","--","169","179","8:03","7:01","79","74","1.18","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","22:01","0:00","0.0","0:00","No","08:04.79","3","0.0"
Running,2019-02-02 10:33:50,false,"Eagle County Running","51.99","4,622","05:40:32","--","--","--","118","237","6:33","1:15","32,058","33,195","2.04","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","5:40:32","0:00","0.0","0:00","No","00:00.69","54","0.0"
Running,2019-01-31 10:15:24,false,"Lafayette Running","4.08","546","00:30:28","--","--","--","169","178","7:28","6:48","153","142","1.27","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","30:28","0:00","0.0","0:00","No","07:17.31","5","0.0"
Running,2019-01-27 15:26:17,false,"Boulder Running","4.01","528","00:37:29","--","--","--","163","180","9:21","7:34","79","76","1.05","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","37:29","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2019-01-24 06:15:41,false,"Clear Creek County Running","2.65","246","00:49:56","--","--","--","119","190","18:50","2:16","1,064","1,076","0.71","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","49:56","0:00","0.0","0:00","No","00:00.00","3","0.0"
Running,2019-01-21 20:08:41,false,"Lafayette Running","4.51","604","00:34:24","--","--","--","169","177","7:38","6:49","139","124","1.25","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","34:24","0:00","0.0","0:00","No","00:00.00","5","0.0"
Pool Swimming,2019-01-21 11:22:06,false,"Lap Swimming","1,600","337","00:35:45","--","--","--","--","--","2:14","1:44","--","--","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","823","46","23","35:45","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2019-01-20 16:01:36,false,"Lafayette Running","2.45","322","00:20:50","--","--","--","163","178","8:30","5:25","43","69","1.16","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","20:50","0:00","0.0","0:00","No","00:00.00","3","0.0"
Running,2019-01-18 06:07:42,false,"Steamboat Springs Running","3.78","347","01:27:01","--","--","--","129","247","23:03","1:54","2,079","2,046","0.56","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:27:01","0:00","0.0","0:00","No","00:00.00","6","0.0"
Running,2019-01-17 06:33:26,false,"Louisville Running","8.24","1,103","01:06:06","--","--","--","172","185","8:01","6:55","299","300","1.17","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:06:06","0:00","0.0","0:00","No","00:00.00","9","0.0"
Running,2019-01-15 11:20:53,false,"Lafayette Running","4.09","551","00:31:54","--","--","--","170","177","7:48","7:02","124","121","1.21","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","31:54","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2019-01-13 14:08:01,false,"Lafayette Running","3.28","438","00:23:44","--","--","--","170","185","7:14","6:31","81","84","1.31","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","23:44","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2019-01-13 07:57:48,false,"Breckenridge Running","2.16","182","00:38:36","--","--","--","118","228","17:51","1:43","856","908","0.73","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","38:36","0:00","0.0","0:00","No","00:00.00","3","0.0"
Running,2019-01-08 06:40:00,false,"Clear Creek County Running","2.84","214","00:44:17","--","--","--","116","160","15:34","2:05","1,071","1,045","0.87","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","44:17","0:00","0.0","0:00","No","00:00.00","3","0.0"
Pool Swimming,2019-01-07 09:34:02,false,"Lap Swimming","1,200","259","00:26:50","--","--","--","--","--","2:14","1:46","--","--","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","629","47","23","26:50","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2019-01-06 10:26:53,false,"Lafayette Running","7.09","953","00:56:01","--","--","--","169","174","7:54","7:20","238","251","1.21","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","56:01","0:00","0.0","0:00","No","00:00.00","8","0.0"
Running,2019-01-04 11:18:32,false,"Lafayette Running","3.87","520","00:29:48","--","--","--","168","175","7:42","7:02","76","89","1.24","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","29:48","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2019-01-03 11:12:52,false,"Lafayette Running","4.76","641","00:36:32","--","--","--","169","177","7:41","6:22","163","155","1.24","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","36:32","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-12-30 13:14:08,false,"Lafayette Running","6.39","858","00:48:13","--","--","--","168","179","7:33","6:43","152","142","1.27","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","48:13","0:00","0.0","0:00","No","00:00.00","7","0.0"
Running,2018-12-25 11:43:39,false,"Tazewell County Running","5.51","740","00:40:39","--","--","--","169","174","7:22","7:03","102","98","1.29","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","40:39","0:00","0.0","0:00","No","00:00.00","6","0.0"
Running,2018-12-21 14:48:05,false,"Lafayette Running","6.44","864","00:49:18","--","--","--","168","174","7:40","6:13","174","166","1.25","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","49:18","0:00","0.0","0:00","No","00:00.00","7","0.0"
Pool Swimming,2018-12-19 09:53:09,false,"Lap Swimming","1,400","289","00:30:28","--","--","--","--","--","2:11","1:49","--","--","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","717","45","24","30:28","0:00","0.0","0:00","No","00:00.00","5","0.0"
Cycling,2018-12-18 12:49:41,false,"Lafayette Cycling","2.35","151","00:09:51.9","--","--","--","--","--","14.3","23.8","95","9","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","9:51.9","0:00","0.0","0:00","No","00:00.00","1","0.0"
Cycling,2018-12-18 08:21:38,false,"Lafayette Cycling","2.33","121","00:08:56.9","--","--","--","--","--","15.6","29.5","18","69","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","8:56.9","0:00","0.0","0:00","No","00:00.00","1","0.0"
Running,2018-12-17 06:53:50,false,"Aspen Running","6.52","565","02:17:29","--","--","--","100","212","21:04","1:50","3,486","3,492","0.71","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","2:17:29","0:00","0.0","0:00","No","00:00.00","7","0.0"
Running,2018-12-16 12:39:12,false,"Vail Running","3.14","251","00:52:58","--","--","--","106","228","16:52","1:33","1,456","1,584","0.86","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","52:58","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2018-12-14 06:07:43,false,"Clear Creek County Running","5.32","412","01:28:14","--","--","--","108","228","16:35","1:41","2,122","2,124","0.88","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:28:14","0:00","0.0","0:00","No","00:00.00","6","0.0"
Running,2018-12-13 09:38:19,false,"Louisville Running","6.54","880","00:50:56","--","--","--","171","179","7:47","6:26","271","273","1.21","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","50:56","0:00","0.0","0:00","No","00:00.00","7","0.0"
Running,2018-12-09 14:39:33,false,"Lafayette Running","5.63","756","00:41:31","--","--","--","167","175","7:22","6:54","153","195","1.31","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","41:31","0:00","0.0","0:00","No","00:00.00","6","0.0"
Cross Country Classic Skiing,2018-12-08 08:05:44,false,"Winter Park Running","2.16","206","00:58:31","--","--","--","110","190","2.2","3.8","1,595","--","0.57","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","58:31","0:00","0.0","0:00","No","00:00.00","3","0.0"
Running,2018-12-06 09:13:27,false,"Louisville Running","3.45","462","00:27:36","--","--","--","170","178","8:00","7:25","92","98","1.18","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","27:36","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2018-12-02 13:23:19,false,"Lafayette Running","7.13","956","00:57:44","--","--","--","166","175","8:06","7:18","186","177","1.20","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","57:44","0:00","0.0","0:00","No","00:00.00","8","0.0"
Running,2018-11-29 10:08:55,false,"Louisville Running","3.42","460","00:26:14","--","--","--","170","178","7:41","6:40","100","94","1.23","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","26:14","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2018-11-22 11:16:02,false,"Pekin Running","4.02","535","00:30:17","--","--","--","170","232","7:32","4:05","76","76","1.26","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","30:17","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-11-21 15:22:44,false,"Tazewell County Running","4.09","545","00:34:38","--","--","--","169","187","8:29","5:41","224","222","1.13","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","34:38","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-11-20 07:52:59,false,"Tazewell County Running","4.26","575","00:32:30","--","--","--","171","174","7:37","7:19","100","104","1.24","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","32:30","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-11-18 10:08:06,false,"East Moline Running","6.61","890","00:50:17","--","--","--","169","182","7:36","6:55","113","113","1.25","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","50:17","0:00","0.0","0:00","No","00:00.00","7","0.0"
Running,2018-11-15 15:49:43,false,"Boulder County Running","6.22","840","00:48:17","--","--","--","167","175","7:46","6:22","139","138","1.24","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","48:17","0:00","0.0","0:00","No","00:00.00","7","0.0"
Running,2018-11-14 07:03:10,false,"Lafayette Running","3.81","507","00:30:58","--","--","--","169","180","8:08","7:11","80","85","1.17","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","30:58","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2018-11-10 12:36:59,false,"Lafayette Running","5.11","678","00:39:53","--","--","--","166","202","7:49","3:30","137","186","1.24","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","39:53","0:00","0.0","0:00","No","00:00.00","6","0.0"
Running,2018-11-08 09:49:51,false,"Louisville Running","5.09","675","00:34:58","--","--","--","171","195","6:52","5:15","178","168","1.37","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","34:58","0:00","0.0","0:00","No","00:00.00","6","0.0"
Running,2018-11-07 06:00:04,false,"Steamboat Springs Running","1.64","166","00:54:00","--","--","--","119","212","32:52","4:57","374","371","0.43","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","54:00","0:00","0.0","0:00","No","00:00.00","2","0.0"
Running,2018-11-04 14:20:59,false,"Lafayette Running","6.26","846","00:48:13","--","--","--","167","177","7:42","6:36","215","208","1.25","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","48:13","0:00","0.0","0:00","No","00:00.00","7","0.0"
Running,2018-11-01 16:34:32,false,"Lafayette Running","7.87","1,051","01:00:13","--","--","--","169","183","7:39","6:18","104","100","1.25","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:00:13","0:00","0.0","0:00","No","00:00.00","8","0.0"
Running,2018-10-26 07:21:39,false,"San Diego Running","4.77","641","00:37:53","--","--","--","169","176","7:56","7:25","120","101","1.20","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","37:53","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-10-25 14:22:04,false,"San Diego Running","3.12","304","01:53:01","--","--","--","107","228","36:18","5:44","428","478","0.41","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:53:01","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2018-10-25 06:57:46,false,"San Diego Running","7.09","950","00:57:26","--","--","--","169","187","8:06","7:13","156","150","1.17","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","57:26","0:00","0.0","0:00","No","00:00.00","8","0.0"
Running,2018-10-20 11:23:02,false,"Lafayette Running","4.53","608","00:35:21","--","--","--","165","182","7:48","5:01","125","128","1.25","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","35:21","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-10-17 11:39:35,false,"Lafayette Running","4.01","534","00:29:59","--","--","--","167","203","7:29","3:58","116","144","1.29","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","29:59","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-10-06 09:58:40,false,"Steamboat Springs Running","1.35","130","01:12:32","--","--","--","111","156","53:32","14:22","247","238","0.27","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:12:32","0:00","0.0","0:00","No","00:00.00","2","0.0"
Running,2018-10-04 18:17:04,false,"Lafayette Running","5.40","704","00:47:39","--","--","--","163","200","8:50","4:37","53","53","1.10","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","47:39","0:00","0.0","0:00","No","00:00.00","12","0.0"
Running,2018-09-29 16:40:10,false,"Broomfield Running","1.06","166","00:11:58","145","157","2.0","167","177","11:18","8:44","8","--","0.86","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","11:58","0:00","0.0","0:00","No","00:00.00","2","0.0"
Running,2018-09-29 16:00:24,false,"Broomfield Running","3.93","515","00:24:15","--","--","--","174","193","6:10","5:00","115","115","1.50","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","24:15","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2018-09-29 15:44:57,false,"Broomfield Running","0.84","103","00:06:43.4","152","163","1.9","170","178","7:59","7:37","13","--","1.19","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","6:43.4","0:00","0.0","0:00","No","00:00.00","1","0.0"
Running,2018-09-27 06:35:13,false,"Lafayette Running","8.80","1,030","01:06:40","158","183","4.0","173","224","7:34","6:00","110","99","1.23","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:06:40","0:00","0.0","0:00","No","00:00.00","17","0.0"
Running,2018-09-26 10:35:56,false,"Lafayette Running","6.70","787","00:52:33","154","170","3.4","170","176","7:51","7:18","154","146","1.21","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","52:33","0:00","0.0","0:00","No","00:00.00","7","0.0"
Running,2018-09-25 06:56:07,false,"Lafayette Running","5.04","542","00:39:27","147","166","3.0","168","178","7:49","7:22","136","186","1.22","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","39:27","0:00","0.0","0:00","No","00:00.00","6","0.0"
Running,2018-09-22 14:08:01,false,"Pulaski County Running","5.49","806","01:16:49","139","173","2.6","153","228","14:00","6:32","970","975","0.74","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:16:49","0:00","0.0","0:00","No","00:00.00","7","0.0"
Running,2018-09-18 10:50:35,false,"Lafayette Running","3.08","341","00:24:38","145","168","2.6","167","176","8:00","6:27","91","92","1.20","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","24:38","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2018-09-15 08:23:16,false,"Morton Running","1.11","156","00:10:52","147","159","2.0","169","174","9:45","8:29","10","3","0.98","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","10:52","0:00","0.0","0:00","No","00:00.00","2","0.0"
Running,2018-09-15 07:31:26,false,"Morton Running","6.21","690","00:36:20","179","191","5.0","175","195","5:51","4:59","56","56","1.57","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","36:20","0:00","0.0","0:00","No","00:00.00","7","0.0"
Running,2018-09-15 07:03:00,false,"Morton Running","1.03","128","00:09:19.2","139","151","1.8","169","176","9:04","8:21","--","10","1.05","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","9:19.2","0:00","0.0","0:00","No","00:00.00","2","0.0"
Running,2018-09-14 15:00:07,false,"Tazewell County Running","4.20","484","00:32:33","149","162","3.1","169","172","7:44","7:22","109","107","1.23","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","32:33","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-09-12 10:00:30,false,"Boulder Running","6.47","852","00:58:50","150","171","3.4","163","180","9:05","6:04","642","616","1.08","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","58:50","0:00","0.0","0:00","No","00:00.00","7","0.0"
Running,2018-09-11 07:50:08,false,"Lafayette Running","6.07","657","00:48:12","144","178","3.2","168","195","7:56","4:38","240","282","1.20","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","48:12","0:00","0.0","0:00","No","00:00.00","7","0.0"
Running,2018-09-10 14:10:04,false,"Lafayette Running","7.02","897","00:56:54","155","171","4.0","166","215","8:07","7:03","154","175","1.20","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","56:54","0:00","0.0","0:00","No","00:00.00","8","0.0"
Cycling,2018-09-08 13:30:01,false,"Lafayette Cycling","7.43","381","00:46:10","--","--","--","--","--","9.7","21.6","205","236","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","46:10","0:00","0.0","0:00","No","00:00.00","2","0.0"
Running,2018-09-08 07:52:53,false,"Lafayette Running","9.26","1,046","01:26:28","144","186","3.0","168","220","9:20","3:51","123","113","1.02","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:26:28","0:00","0.0","0:00","No","00:00.00","38","0.0"
Running,2018-09-07 14:42:15,false,"Lafayette Running","7.50","938","00:58:31","154","173","4.0","167","172","7:48","7:12","218","278","1.23","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","58:31","0:00","0.0","0:00","No","00:00.00","8","0.0"
Running,2018-09-06 14:38:00,false,"Lafayette Running","6.18","667","00:49:43","140","157","2.8","167","173","8:03","7:23","96","125","1.20","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","49:43","0:00","0.0","0:00","No","00:00.00","7","0.0"
Running,2018-09-05 10:36:46,false,"Lafayette Running","9.74","1,047","01:17:23","151","183","3.6","168","198","7:56","4:50","113","116","1.20","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:17:23","0:00","0.0","0:00","No","00:00.00","22","0.0"
Running,2018-09-04 16:42:26,false,"Lafayette Running","5.05","545","00:40:19","142","157","3.0","166","174","7:59","7:14","55","94","1.21","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","40:19","0:00","0.0","0:00","No","00:00.00","6","0.0"
Running,2018-09-03 07:54:55,false,"Steamboat Springs Running","5.18","671","00:55:06","141","166","2.7","165","191","10:38","5:56","1,214","1,205","0.91","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","55:06","0:00","0.0","0:00","No","00:00.00","6","0.0"
Running,2018-09-01 08:38:51,false,"Lafayette Running","13.32","1,565","01:48:11","152","176","4.6","169","174","8:07","5:47","316","392","1.17","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:48:11","0:00","0.0","0:00","No","00:00.00","14","0.0"
Running,2018-08-31 10:49:10,false,"Lafayette Running","7.28","957","01:01:48","156","176","4.1","167","172","8:29","7:33","288","93","1.13","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:01:48","0:00","0.0","0:00","No","00:00.00","8","0.0"
Running,2018-08-30 17:57:21,false,"Lafayette Running","7.13","860","00:58:05","152","183","3.5","165","175","8:09","7:08","189","148","1.20","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","58:05","0:00","0.0","0:00","No","00:00.00","8","0.0"
Running,2018-08-29 10:28:33,false,"Lafayette Running","8.50","1,064","01:03:46","162","186","4.8","169","177","7:30","6:22","241","244","1.27","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:03:46","0:00","0.0","0:00","No","00:00.00","9","0.0"
Running,2018-08-28 10:20:53,false,"Lafayette Running","5.02","559","00:41:25","143","180","3.0","169","212","8:15","3:51","243","230","1.16","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","41:25","0:00","0.0","0:00","No","00:00.00","6","0.0"
Running,2018-08-27 06:44:16,false,"Lafayette Running","7.68","875","01:03:18","143","163","3.1","167","172","8:14","7:18","230","243","1.17","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:03:18","0:00","0.0","0:00","No","00:00.00","8","0.0"
Running,2018-08-25 07:20:42,false,"Lafayette Running","10.57","1,171","01:28:36","151","180","3.6","168","192","8:23","5:12","147","136","1.13","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:28:36","0:00","0.0","0:00","No","00:00.00","36","0.0"
Running,2018-08-24 09:15:08,false,"Boulder County Running","4.06","443","00:33:41","140","156","2.7","166","172","8:17","7:40","89","89","1.17","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","33:41","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-08-23 17:21:08,false,"Lafayette Running","7.04","832","00:58:05","148","165","3.7","165","171","8:15","7:32","201","248","1.19","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","58:05","0:00","0.0","0:00","No","00:00.00","8","0.0"
Running,2018-08-22 09:34:05,false,"Boulder Running","8.99","1,010","01:08:13","155","175","4.6","170","189","7:35","5:33","349","350","1.24","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:08:13","0:00","0.0","0:00","No","00:00.00","47","0.0"
Running,2018-08-21 14:06:03,false,"Lafayette Running","6.36","696","00:52:19","143","161","3.2","169","204","8:13","4:25","277","264","1.16","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","52:19","0:00","0.0","0:00","No","00:00.00","7","0.0"
Running,2018-08-20 11:11:54,false,"Lafayette Running","7.02","818","00:58:53","147","193","3.8","166","225","8:24","4:01","137","154","1.15","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","58:53","0:00","0.0","0:00","No","00:00.00","8","0.0"
Running,2018-08-19 09:18:27,false,"Lafayette Running","12.04","1,276","01:36:12","150","175","3.8","166","179","7:59","7:17","307","339","1.21","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:36:12","0:00","0.0","0:00","No","00:00.00","13","0.0"
Running,2018-08-18 09:27:46,false,"Boulder Running","3.44","634","02:03:40","92","165","1.9","115","246","35:57","8:17","1,295","1,290","0.39","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","2:03:40","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2018-08-16 18:18:26,false,"Lafayette Running","7.57","923","01:00:07","160","176","5.0","167","183","7:56","6:49","258","261","1.21","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","1:00:07","0:00","0.0","0:00","No","00:00.00","8","0.0"
Pool Swimming,2018-08-16 10:44:39,false,"Lap Swimming","2,000","416","00:47:04","--","--","--","--","--","2:21","2:04","--","--","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","1010","48","21","47:04","0:00","0.0","0:00","No","00:00.00","4","0.0"
Treadmill Running,2018-08-15 10:05:58,false,"Treadmill Running","4.01","448","00:33:57","141","154","3.1","163","169","8:28","7:42","--","--","1.17","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","33:57","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-08-14 05:59:16,false,"Lafayette Running","6.54","676","00:53:58","141","173","3.5","170","176","8:15","7:22","201","187","1.15","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","--","--","--","53:58","0:00","0.0","0:00","No","00:00.00","7","0.0"
Treadmill Running,2018-08-13 09:48:16,false,"Treadmill","7,462.40","50","00:33:53","--","--","--","--","--","8:00","21:52","--","--","0.00","0.0","0.0","--","--","--","--","0.0","--","--","--","0.0","0.0","340","121","12","33:53","0:00","0.0","0:00","No","00:00.00","1","0.0"
